Id,ValueAttribute,Value,StringValue,Measure,Type waarde,Beroepsklasse,Perioden,RegioCode,RegioS
2539,None,8.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0405,Hoorn
2540,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1507,Horst aan de Maas
2541,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0321,Houten
2542,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0406,Huizen
2543,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0677,Hulst
2544,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0353,IJsselstein
2545,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1884,Kaag en Braassem
2546,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0166,Kampen
2547,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0678,Kapelle
2548,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0537,Katwijk
2549,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0928,Kerkrade
2550,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1598,Koggenland
2551,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0542,Krimpen aan den IJssel
2552,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1931,Krimpenerwaard
2553,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1659,Laarbeek
2554,None,10.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1982,Land van Cuijk
2555,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0882,Landgraaf
2556,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0415,Landsmeer
2557,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1621,Lansingerland
2558,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0417,Laren (NH.)
2559,None,13.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0080,Leeuwarden
2560,None,14.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0546,Leiden
2561,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0547,Leiderdorp
2562,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1916,Leidschendam-Voorburg
2563,None,9.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0995,Lelystad
2564,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1640,Leudal
2565,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0327,Leusden
2566,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1705,Lingewaard
2567,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0553,Lisse
2568,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0262,Lochem
2569,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0809,Loon op Zand
2570,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0331,Lopik
2571,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0168,Losser
2572,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0263,Maasdriel
2573,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1641,Maasgouw
2574,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1991,Maashorst
2575,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0556,Maassluis
2576,None,11.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0935,Maastricht
2577,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0420,Medemblik
2578,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0938,Meerssen
2579,None,10.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1948,Meierijstad
2580,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0119,Meppel
2581,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0687,Middelburg (Z.)
2582,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1842,Midden-Delfland
2583,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1731,Midden-Drenthe
2584,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1952,Midden-Groningen
2585,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1709,Moerdijk
2586,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1978,Molenlanden
2587,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1955,Montferland
2588,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0335,Montfoort
2589,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0944,Mook en Middelaar
2590,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1740,Neder-Betuwe
2591,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0946,Nederweert
2592,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0356,Nieuwegein
2593,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0569,Nieuwkoop
2594,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0267,Nijkerk
2595,None,16.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0268,Nijmegen
2596,None,9.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1930,Nissewaard
2597,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1970,Noardeast-Fryslân
2598,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1695,Noord-Beveland
2599,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1699,Noordenveld
2600,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0171,Noordoostpolder
2601,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0575,Noordwijk
2602,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0820,"Nuenen, Gerwen en Nederwetten"
2603,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0302,Nunspeet
2604,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0579,Oegstgeest
2605,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0823,Oirschot
2606,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0824,Oisterwijk
2607,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1895,Oldambt
2608,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0269,Oldebroek
2609,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0173,Oldenzaal
2610,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1773,Olst-Wijhe
2611,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0175,Ommen
2612,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1586,Oost Gelre
2613,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0826,Oosterhout
2614,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0085,Ooststellingwerf
2615,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0431,Oostzaan
2616,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0432,Opmeer
2617,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0086,Opsterland
2618,None,11.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0828,Oss
2619,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1509,Oude IJsselstreek
2620,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0437,Ouder-Amstel
2621,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0589,Oudewater
2622,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1734,Overbetuwe
2623,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0590,Papendrecht
2624,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1894,Peel en Maas
2625,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0765,Pekela
2626,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1926,Pijnacker-Nootdorp
2627,None,9.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0439,Purmerend
2628,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0273,Putten
2629,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0177,Raalte
2630,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0703,Reimerswaal
2631,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0274,Renkum
2632,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0339,Renswoude
2633,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1667,Reusel-De Mierden
2634,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0275,Rheden
2635,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0340,Rhenen
2636,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0597,Ridderkerk
2637,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1742,Rijssen-Holten
2638,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0603,Rijswijk (ZH.)
2639,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1669,Roerdalen
2640,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0957,Roermond
2641,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0736,De Ronde Venen
2642,None,8.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1674,Roosendaal
2643,None,66.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0599,Rotterdam
2644,None,0.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0277,Rozendaal
2645,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0840,Rucphen
2646,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0441,Schagen
2647,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0279,Scherpenzeel
2648,None,8.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0606,Schiedam
2649,None,0.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0088,Schiermonnikoog
2650,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1676,Schouwen-Duiveland
2651,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0965,Simpelveld
2652,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0845,Sint-Michielsgestel
2653,None,10.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1883,Sittard-Geleen
2654,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0610,Sliedrecht
2655,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1714,Sluis
2656,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0090,Smallingerland
2657,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0342,Soest
2658,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0847,Someren
2659,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0848,Son en Breugel
2660,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0037,Stadskanaal
2661,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0180,Staphorst
2662,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0532,Stede Broec
2663,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0851,Steenbergen
2664,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1708,Steenwijkerland
2665,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0971,Stein (L.)
2666,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1904,Stichtse Vecht
2667,None,9.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1900,Súdwest-Fryslân
2668,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0715,Terneuzen
2669,None,0.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0093,Terschelling
2670,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0448,Texel
2671,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1525,Teylingen
2672,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0716,Tholen
2673,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0281,Tiel
2674,None,23.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0855,Tilburg
2675,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0183,Tubbergen
2676,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1700,Twenterand
2677,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1730,Tynaarlo
2678,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0737,Tytsjerksteradiel
2679,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0450,Uitgeest
2680,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0451,Uithoorn
2681,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0184,Urk
2682,None,43.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0344,Utrecht (gemeente)
2683,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1581,Utrechtse Heuvelrug
2684,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0981,Vaals
2685,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0994,Valkenburg aan de Geul
2686,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0858,Valkenswaard
2687,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0047,Veendam
2688,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0345,Veenendaal
2689,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0717,Veere
2690,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0861,Veldhoven
2691,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0453,Velsen
2692,None,11.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0983,Venlo
2693,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0984,Venray
2694,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1961,Vijfheerenlanden
2695,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0622,Vlaardingen
2696,None,0.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0096,Vlieland
2697,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0718,Vlissingen
2698,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0986,Voerendaal
2699,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0626,Voorschoten
2700,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0285,Voorst
2701,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0865,Vught
2702,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1949,Waadhoeke
2703,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0866,Waalre
2704,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0867,Waalwijk
2705,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0627,Waddinxveen
2706,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0289,Wageningen
2707,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0629,Wassenaar
2708,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0852,Waterland
2709,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0988,Weert
2710,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0457,Weesp
2711,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1960,West Betuwe
2712,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0668,West Maas en Waal
2713,None,7.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1969,Westerkwartier
2714,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1701,Westerveld
2715,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0293,Westervoort
2716,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1950,Westerwolde
2717,None,12.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1783,Westland
2718,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0098,Weststellingwerf
2719,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0614,Westvoorne
2720,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0189,Wierden
2721,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0296,Wijchen
2722,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1696,Wijdemeren
2723,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0352,Wijk bij Duurstede
2724,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0294,Winterswijk
2725,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0873,Woensdrecht
2726,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0632,Woerden
2727,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1690,De Wolden
2728,None,2.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0880,Wormerland
2729,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0351,Woudenberg
2730,None,16.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0479,Zaanstad
2731,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0297,Zaltbommel
2732,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0473,Zandvoort
2733,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0050,Zeewolde
2734,None,6.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0355,Zeist
2735,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0299,Zevenaar
2736,None,13.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0637,Zoetermeer
2737,None,1.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0638,Zoeterwoude
2738,None,5.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1892,Zuidplas
2739,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0879,Zundert
2740,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0301,Zutphen
2741,None,3.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM1896,Zwartewaterland
2742,None,4.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0642,Zwijndrecht
2743,None,14.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,GM0193,Zwolle
2744,None,74.0,,Werkzame beroepsbevolking,Absolute,Technische en ICT beroepen,2022,AM01,Groningen (AM)
